student_id,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score,sleep_debt,stress_mood_ratio,productivity_index
STU_0105,2023-09-12,2,0,0,4.49,58.2,3827.0,5.3,4.0,3.1,2.88,0.452365489474289,0.422,3.51,1.2926829268292683,0.25265166666666666
STU_0352,2023-11-10,11,0,0,7.11,87.5,4559.0,3.8,4.8,2.5,2.62,0.5837843198220835,0.274,0.8899999999999997,0.7755102040816327,0.33793249999999997
STU_0127,2023-10-16,7,0,1,4.14,44.3,4318.0,8.3,1.0,4.2,0.52,0.3823629906719055,0.557,3.8600000000000003,7.545454545454546,0.15471916666666663
STU_0197,2023-10-26,8,0,1,5.39,49.6,5123.0,8.4,3.5,3.7,0.06,0.4536103459071618,0.554,2.6100000000000003,2.3333333333333335,0.1679733333333333
STU_0246,2023-10-28,9,1,0,6.8,18.6,6750.0,4.9,3.3,3.1,1.08,0.6975240281811314,0.26,1.2000000000000002,1.4411764705882355,0.262375
STU_0335,2023-11-10,11,0,0,4.89,14.5,5084.0,7.8,1.0,4.0,0.41,0.323723475549488,0.359,3.1100000000000003,7.09090909090909,0.1488908333333333
STU_0240,2023-11-25,13,1,0,5.55,22.9,5980.0,5.9,2.9,3.2,0.2,0.3452087242844601,0.441,2.45,1.9666666666666668,0.22658749999999997
STU_0448,2023-09-05,1,0,0,4.24,71.2,4880.0,8.9,1.0,3.6,0.0,0.4565323573566108,0.65,3.76,8.09090909090909,0.17223333333333332
STU_0269,2023-09-09,2,1,0,9.45,51.0,6374.0,4.05,6.1,2.8,1.28,0.4943095466672049,0.277,-1.4499999999999993,0.653225806451613,0.3166116666666666
STU_0485,2023-10-06,6,0,0,6.1,67.2,6691.0,4.5,4.7,1.7,1.01,0.502072556039574,0.291,1.9000000000000004,0.9375,0.32421333333333335
STU_0014,2023-12-29,18,0,0,5.43,67.3,7086.0,6.5,1.4,2.7,0.63,0.5324195529794282,0.523,2.5700000000000003,4.333333333333333,0.2695841666666667
STU_0366,2023-12-24,17,1,0,7.93,46.0,6374.0,2.8,5.5,2.9,1.77,0.6014065172372369,0.128,0.07000000000000028,0.5,0.34890333333333334
STU_0381,2023-09-30,5,1,0,6.62,18.9,9200.0,5.6,2.0,3.0,2.04,0.4291709654808762,0.27,1.38,2.6666666666666665,0.2743541666666667
STU_0164,2023-12-13,15,0,1,3.91,41.1,7773.0,7.3,2.1,4.7,0.76,0.4679821362760004,0.519,4.09,3.318181818181818,0.2274525
STU_0161,2023-10-21,8,1,1,4.64,19.5,8155.0,4.3,4.9,3.6,1.42,0.3560759315462667,0.408,3.3600000000000003,0.86,0.30004583333333334
STU_0290,2023-09-02,1,1,0,6.94,14.1,6384.0,5.1,5.0,3.1,0.94,0.545349141627191,0.31,1.0599999999999996,1.0,0.24680749999999999
STU_0322,2023-10-07,6,1,0,6.96,20.1,6422.0,3.8,4.7,3.1,0.53,0.5063955955812144,0.255,1.04,0.7916666666666666,0.2925641666666667
STU_0242,2023-09-30,5,1,0,6.29,31.6,9459.0,3.9,4.5,2.6,2.02,0.427632612664973,0.227,1.71,0.8478260869565218,0.34203666666666666
STU_0439,2023-10-10,6,0,0,6.56,77.7,8910.0,4.2,3.6,3.2,0.74,0.4277533163750121,0.252,1.4400000000000004,1.135135135135135,0.3737375
STU_0106,2023-09-26,4,0,0,6.85,54.0,8365.0,5.3,3.4,3.2,3.29,0.5977665907612177,0.324,1.1500000000000004,1.5142857142857142,0.3087833333333333
STU_0172,2023-11-22,12,0,1,5.74,68.7,8940.0,8.1,2.8,4.0,1.34,0.4191843021541872,0.48,2.26,2.793103448275862,0.24776250000000002
STU_0491,2023-12-18,16,0,1,4.0,53.8,3224.0,6.1,1.0,3.3,0.0,0.4417946470575835,0.429,4.0,5.545454545454545,0.21602833333333332
STU_0259,2023-12-02,14,1,1,5.85,92.2,4718.0,4.3,4.2,2.8,0.8,0.6204684113340587,0.355,2.1500000000000004,1.0,0.32994833333333334
STU_0357,2023-10-05,5,0,0,5.61,77.1,3767.0,5.6,5.6,4.3,0.0,0.5418358659763105,0.415,2.3899999999999997,0.9824561403508772,0.26253916666666666
STU_0239,2023-11-10,11,0,0,5.54,53.2,4973.0,6.3,4.4,2.9,0.15,0.5334972943523891,0.393,2.46,1.4,0.23272333333333334
STU_0098,2023-11-22,12,0,1,3.91,71.7,5973.0,9.2,2.4,2.2,0.6,0.5587700891125538,0.598,4.09,3.6799999999999997,0.17832750000000003
STU_0260,2023-11-07,10,0,0,5.145,0.0,9315.0,5.2,2.4,2.2,1.25,0.2569810875527295,0.406,2.8550000000000004,2.08,0.2682
STU_0168,2023-12-07,14,0,1,3.66,43.0,8951.0,9.5,1.0,4.7,0.84,0.3694939313503976,0.663,4.34,8.636363636363635,0.17913833333333334
STU_0208,2023-09-14,2,0,0,6.33,48.4,6616.5,3.5,3.4,2.2,1.49,0.3315158519342538,0.269,1.67,1.0,0.3336366666666667
STU_0103,2023-11-24,13,0,0,5.84,16.2,6568.0,7.5,2.6,3.9,0.81,0.4563275259676799,0.335,2.16,2.7777777777777777,0.17944833333333332
STU_0495,2023-10-13,7,0,1,5.15,118.2,9221.0,5.7,3.2,3.8,1.07,0.4952484102602148,0.493,2.8499999999999996,1.7272727272727273,0.3750716666666667
STU_0054,2023-09-30,5,1,0,5.66,25.3,10400.0,4.1,4.4,3.1,1.1,0.4551496537442556,0.28,2.34,0.911111111111111,0.3420208333333334
STU_0258,2023-09-27,4,0,0,5.61,8.9,9982.0,8.2,1.0,4.3,1.19,0.4248078565380386,0.467,2.3899999999999997,7.454545454545453,0.1963641666666667
STU_0435,2023-11-09,10,0,0,4.92,93.9,6460.0,9.2,1.0,4.1,0.0,0.4345678055187335,0.499,3.08,8.363636363636362,0.20794583333333339
STU_0070,2023-09-03,1,1,0,7.22,56.1,6498.0,4.2,5.4,1.7,0.62,0.6956549640694708,0.261,0.7800000000000002,0.7636363636363637,0.3190775
STU_0291,2023-09-23,4,1,0,6.65,0.0,12403.0,4.7,2.8,4.05,1.39,0.4004917665590555,0.27,1.3499999999999996,1.620689655172414,0.32437333333333335
STU_0363,2023-10-03,5,0,0,6.45,34.2,5693.0,4.4,3.4,2.7,1.52,0.5144634484197038,0.26,1.5499999999999998,1.2571428571428573,0.2795316666666667
STU_0087,2023-11-18,12,1,1,3.84,47.0,8267.0,8.4,1.0,4.1,0.0,0.6768694140730371,0.615,4.16,7.636363636363636,0.207185
STU_0190,2023-09-02,1,1,0,5.69,23.0,12351.0,7.0,1.0,4.0,1.19,0.3406760962698647,0.498,2.3099999999999996,6.363636363636363,0.2786383333333334
STU_0222,2023-10-18,7,0,1,4.66,100.6,4153.0,6.9,2.5,2.0,1.4,0.4531706390092342,0.561,3.34,2.6538461538461537,0.253165
STU_0024,2023-09-22,4,0,0,6.19,56.2,5231.0,5.6,4.0,2.7,2.01,0.366358681148203,0.364,1.8099999999999996,1.3658536585365855,0.26028833333333334
STU_0202,2023-12-17,16,1,1,4.71,44.9,10052.0,8.4,3.4,3.0,0.1,0.3456365091405728,0.54,3.29,2.4,0.2287975
STU_0240,2023-09-02,1,1,0,6.43,16.8,7902.0,4.8,3.7,2.1,2.78,0.373961708686903,0.233,1.5700000000000003,1.263157894736842,0.27886
STU_0354,2023-11-15,11,0,0,7.84,104.4,3862.0,2.5,4.6,2.6,1.56,0.564481328642367,0.159,0.16000000000000014,0.5319148936170214,0.3852433333333333
STU_0207,2023-10-29,9,1,0,6.26,75.7,4622.0,2.0,5.8,1.5,1.27,0.6260452209124465,0.231,1.7400000000000002,0.33898305084745767,0.3804808333333333
STU_0249,2023-10-16,7,0,1,5.325,45.4,7265.0,9.8,1.0,3.9,0.86,0.3906295939179103,0.582,2.675,8.909090909090908,0.1501583333333333
STU_0280,2023-09-27,4,0,0,6.92,26.0,7548.0,4.5,3.6,3.6,1.6,0.4728043798045539,0.137,1.08,1.2162162162162162,0.29272333333333334
STU_0423,2023-12-07,14,0,1,6.56,69.5,9801.0,6.9,2.3,4.4,2.01,0.4306409481428734,0.345,1.4400000000000004,2.8750000000000004,0.2960758333333333
STU_0314,2023-09-07,1,0,0,5.27,63.0,3041.0,3.6,2.4,2.8,1.03,0.587913004426733,0.434,2.7300000000000004,1.44,0.29817166666666667
STU_0366,2023-12-10,15,1,1,6.88,90.5,10030.0,7.5,3.5,3.8,1.08,0.6144700338411052,0.589,1.12,2.0833333333333335,0.3030041666666667
STU_0451,2023-10-02,5,0,0,7.8,28.2,3043.0,7.6,1.0,3.8499999999999996,1.81,0.4096803621117995,0.286,0.20000000000000018,6.909090909090908,0.14194833333333334
STU_0158,2023-11-03,10,0,0,4.32,0.0,3153.0,7.6,1.0,2.9,1.27,0.250818006909391,0.574,3.6799999999999997,6.909090909090908,0.11404
STU_0216,2023-10-02,5,0,0,5.97,109.3,4216.0,2.7,7.0,2.3,1.5,0.7759801036246804,0.268,2.0300000000000002,0.3802816901408451,0.3890675
STU_0319,2023-11-05,10,1,0,8.04,32.1,7769.0,5.5,2.6,2.9,1.22,0.407178309712071,0.202,-0.03999999999999915,2.0370370370370368,0.2720241666666666
STU_0057,2023-12-02,14,1,1,5.93,39.8,7369.0,5.8,3.9,4.1,1.105,0.3886660874413163,0.489,2.0700000000000003,1.45,0.2657116666666667
STU_0448,2023-12-16,16,1,1,4.99,44.1,8294.0,9.6,1.0,3.1,0.0,0.219562494471239,0.47,3.01,8.727272727272727,0.1685241666666667
STU_0253,2023-12-10,15,1,1,5.26,43.8,7252.0,6.9,3.9,3.4,1.59,0.4784879655694289,0.426,2.74,1.725,0.2353183333333333
STU_0336,2023-12-16,16,1,1,3.01,35.3,6453.0,8.0,1.0,3.3,1.34,0.598203756138811,0.56,4.99,7.2727272727272725,0.1828108333333333
STU_0491,2023-12-28,17,0,0,6.16,50.1,6604.5,8.1,1.0,3.9,1.27,0.2726884529683481,0.436,1.8399999999999999,7.363636363636362,0.19724750000000005
STU_0288,2023-09-17,3,1,1,3.37,25.9,8508.0,6.4,4.6,4.0,0.77,0.344102019018717,0.503,4.63,1.3617021276595747,0.2484191666666667
STU_0466,2023-09-26,4,0,0,7.01,55.4,3945.0,4.2,3.4,3.0,1.6,0.5203576082803985,0.301,0.9900000000000002,1.2,0.28430833333333333
STU_0105,2023-10-15,7,1,1,4.23,34.7,7217.0,8.7,1.7,4.9,1.25,0.4398638729226538,0.533,3.7699999999999996,4.833333333333333,0.17137250000000004
STU_0347,2023-12-12,15,0,1,5.72,80.6,7386.0,8.2,3.7,3.3,0.72,0.5958232475634624,0.515,2.2800000000000002,2.157894736842105,0.23643833333333336
STU_0465,2023-11-03,10,0,0,6.3,99.6,4975.0,8.6,1.0,3.7,1.41,0.4423458193610025,0.57,1.7000000000000002,7.8181818181818175,0.21208333333333335
STU_0109,2023-10-25,8,0,1,3.65,42.5,2781.0,7.7,1.9,4.6,1.19,0.4158333429708082,0.558,4.35,3.85,0.15035083333333332
STU_0328,2023-11-10,11,0,0,4.52,75.5,4879.0,7.5,1.5,3.6,0.66,0.4680569619949212,0.474,3.4800000000000004,4.6875,0.21869916666666667
STU_0137,2023-10-15,7,1,1,3.78,38.0,6272.0,5.4,6.1,1.9,0.98,0.5420250157057263,0.435,4.220000000000001,0.870967741935484,0.26121
STU_0087,2023-12-19,16,0,1,3.62,85.8,5921.0,9.6,1.0,4.7,0.75,0.4165094000327897,0.657,4.38,8.727272727272727,0.18032166666666666
STU_0010,2023-12-15,16,0,1,5.66,31.2,4447.0,6.2,3.8,4.1,1.63,0.3855967970497194,0.457,2.34,1.5897435897435899,0.20579333333333333
STU_0266,2023-09-15,3,0,1,6.505000000000001,116.1,5254.0,1.4,6.2,1.4,3.48,0.6715239246642275,0.424,1.4949999999999992,0.2222222222222222,0.44899083333333334
STU_0260,2023-12-07,14,0,1,3.41,53.4,4802.0,7.8,1.0,3.8,1.22,0.5270016267243333,0.637,4.59,7.09090909090909,0.18565166666666666
STU_0348,2023-12-10,15,1,1,4.21,18.1,10943.0,10.0,1.0,3.4,0.35,0.2094560510579905,0.581,3.79,9.09090909090909,0.16476083333333336
STU_0309,2023-12-14,15,0,1,5.26,125.1,8201.0,4.2,5.3,4.1,1.06,0.5558102644653448,0.4,2.74,0.7777777777777779,0.41365916666666663
STU_0005,2023-09-13,2,0,0,7.38,101.5,5536.0,1.7,5.55,2.6,0.65,0.546290001360454,0.125,0.6200000000000001,0.3008849557522124,0.4285425
STU_0177,2023-10-25,8,0,1,2.95,80.4,1957.0,9.6,1.0,4.3,1.61,0.448757413719946,0.761,5.05,8.727272727272727,0.12184333333333336
STU_0435,2023-10-12,6,0,0,4.38,69.0,3665.0,7.5,1.0,4.5,1.78,0.4305987264807209,0.55,3.62,6.8181818181818175,0.19574166666666665
STU_0213,2023-12-27,17,0,0,5.85,37.0,6259.0,4.9,4.5,2.2,1.82,0.6429744673586463,0.381,2.1500000000000004,1.065217391304348,0.274995
STU_0254,2023-12-12,15,0,1,4.97,64.0,6413.0,7.9,2.5,4.4,2.24,0.3801212065557102,0.548,3.0300000000000002,3.0384615384615383,0.21517333333333333
STU_0015,2023-12-12,15,0,1,5.5,94.9,8271.0,7.0,4.3,5.2,1.52,0.4760234967306643,0.451,2.5,1.590909090909091,0.2991341666666667
STU_0079,2023-09-10,2,1,0,5.88,58.6,6319.0,9.1,1.0,4.1,0.73,0.4945531967572299,0.542,2.12,8.272727272727272,0.17229500000000003
STU_0299,2023-10-22,8,1,1,5.53,25.6,9558.0,5.1,2.9,2.4,0.87,0.3577456361142201,0.325,2.4699999999999998,1.7,0.30110666666666663
STU_0417,2023-09-04,1,0,0,5.19,52.1,5917.0,5.8,5.1,3.3,0.69,0.301136914638534,0.329,2.8099999999999996,1.1153846153846154,0.2591641666666667
STU_0069,2023-09-16,3,1,1,4.58,78.6,6428.0,10.0,1.0,4.1,0.49,0.5201460822421141,0.629,3.42,9.09090909090909,0.16758166666666666
STU_0128,2023-11-26,13,1,0,6.77,75.0,7331.0,2.2,5.9,2.3,1.0,0.618540105178333,0.192,1.2300000000000004,0.3666666666666667,0.40987166666666663
STU_0377,2023-09-13,2,0,0,5.91,84.4,6274.0,5.4,4.8,4.2,1.24,0.4638718960750589,0.336,2.09,1.1020408163265307,0.30957
STU_0206,2023-10-14,7,1,1,6.82,53.7,6015.0,8.0,4.4,4.5,1.26,0.3212387369560854,0.532,1.1799999999999997,1.7777777777777777,0.19613750000000002
STU_0303,2023-09-01,1,0,0,7.29,41.3,11054.0,4.4,3.6,2.2,0.84,0.31789919211467,0.214,0.71,1.1891891891891893,0.3584075
STU_0181,2023-10-16,7,0,1,5.41,77.4,4567.0,6.4,5.0,3.3499999999999996,0.84,0.5566106500609801,0.341,2.59,1.254901960784314,0.24951833333333334
STU_0125,2023-09-25,4,0,0,3.99,9.2,7515.0,7.6,1.0,3.7,0.25,0.4829376844793048,0.503,4.01,6.909090909090908,0.18178333333333335
STU_0280,2023-09-04,1,0,0,4.91,53.7,4460.0,3.0,3.6,1.7,1.76,0.5633806769619387,0.297,3.09,0.8108108108108107,0.32540416666666666
STU_0236,2023-11-08,10,0,0,7.11,43.7,6851.0,5.6,2.6,3.8,1.94,0.5107133909966638,0.188,0.8899999999999997,2.074074074074074,0.26886750000000004
STU_0363,2023-09-20,3,0,1,2.61,57.8,2140.0,6.8,2.2,3.5,0.86,0.3354779275292584,0.531,5.390000000000001,2.956521739130434,0.1847416666666667
STU_0348,2023-11-24,13,0,0,5.56,25.8,9181.0,7.7,1.0,4.6,1.21,0.3945921590062857,0.353,2.4400000000000004,7.0,0.2182883333333333
STU_0118,2023-09-10,2,1,0,5.12,0.0,7108.0,6.4,1.0,3.3,1.23,0.333324857288413,0.347,2.88,5.818181818181818,0.20277333333333333
STU_0134,2023-11-25,13,1,0,6.06,89.2,8056.0,2.7,6.0,1.9,0.73,0.3777392172749282,0.314,1.9400000000000004,0.4426229508196722,0.41933
STU_0461,2023-09-08,2,0,0,4.98,58.8,6744.0,8.5,1.0,7.3,0.9,0.6020445020377986,0.517,3.0199999999999996,7.727272727272727,0.19617
STU_0161,2023-09-02,1,1,0,7.51,26.4,9248.0,3.2,5.7,1.7,1.3,0.5284192678906822,0.257,0.4900000000000002,0.5517241379310345,0.35480666666666666
STU_0046,2023-10-26,8,0,1,3.51,82.6,7869.0,10.0,1.0,4.9,0.0,0.5110715444727959,0.667,4.49,9.09090909090909,0.19096166666666664
STU_0273,2023-10-16,7,0,1,4.36,96.5,6604.0,10.0,1.0,3.4,0.45,0.3801778263107081,0.662,3.6399999999999997,9.09090909090909,0.18857416666666665
STU_0293,2023-11-12,11,1,0,5.82,0.0,7799.0,7.3,1.0,3.5,1.43,0.5379697371309634,0.356,2.1799999999999997,6.636363636363636,0.1849866666666667
STU_0059,2023-12-01,14,0,1,3.58,92.2,9710.0,8.6,1.0,3.9,0.0,0.489453978816414,0.658,4.42,7.8181818181818175,0.26750833333333335
STU_0130,2023-09-16,3,1,1,5.49,88.85,9907.0,8.1,3.6,3.7,0.94,0.5129373114462141,0.424,2.51,2.189189189189189,0.28164541666666665
STU_0019,2023-12-05,14,0,1,4.66,76.1,3714.0,7.1,2.8,5.3,1.31,0.5127697215196475,0.485,3.34,2.4482758620689653,0.21579083333333332
STU_0112,2023-10-26,8,0,1,3.94,41.7,6243.0,10.0,1.0,4.5,0.49,0.3083500354702003,0.606,4.0600000000000005,9.09090909090909,0.1266775
STU_0075,2023-10-23,8,0,1,5.39,69.5,4073.0,10.0,2.2,5.9,0.61,0.4445518273630997,0.587,2.6100000000000003,4.3478260869565215,0.1267025
STU_0294,2023-11-03,10,0,0,5.66,60.8,9162.0,7.7,3.0,4.5,1.48,0.5105913366084707,0.507,2.34,2.4838709677419355,0.25449333333333335
STU_0477,2023-10-16,7,0,1,4.92,61.7,6333.0,7.5,1.2,2.5,1.18,0.594422070244242,0.476,3.08,5.769230769230769,0.22371083333333336
STU_0181,2023-10-26,8,0,1,5.38,61.4,4221.0,7.9,1.5,4.8,1.84,0.4757173097154707,0.437,2.62,4.9375,0.1832383333333333
STU_0068,2023-09-16,3,1,1,5.01,63.6,9879.0,5.8,3.0,2.7,0.72,0.4864363688726172,0.471,2.99,1.8709677419354838,0.32397
STU_0011,2023-09-11,2,0,0,7.12,98.8,4743.0,3.4,5.8,3.4,1.62,0.5514778778250433,0.265,0.8799999999999999,0.576271186440678,0.3641566666666667
STU_0352,2023-12-23,17,1,0,6.52,65.4,8786.0,7.2,5.5,4.3,1.75,0.4883642599393787,0.387,1.4800000000000004,1.2857142857142858,0.2692716666666667
STU_0343,2023-10-13,7,0,1,5.01,9.4,4345.0,8.6,1.0,3.7,0.69,0.2990740859963907,0.502,2.99,7.8181818181818175,0.10972500000000002
STU_0476,2023-12-18,16,0,1,6.02,50.5,3246.0,8.2,3.3,4.0,1.43,0.426290173530599,0.614,1.9800000000000004,2.411764705882353,0.14988416666666668
STU_0495,2023-11-10,11,0,0,8.1,89.1,5612.0,1.9,6.7,2.2,0.71,0.5766565772474246,0.134,-0.09999999999999964,0.27941176470588236,0.41063916666666667
STU_0356,2023-09-11,2,0,0,5.08,35.9,6568.0,6.0,1.0,3.9,0.37,0.4495051181152938,0.407,2.92,5.454545454545454,0.24496916666666665
STU_0108,2023-12-04,14,0,1,4.66,34.5,6637.0,8.6,3.5,2.8,0.78,0.5263944999572603,0.517,3.34,2.388888888888889,0.16643083333333333
STU_0376,2023-11-12,11,1,0,4.54,0.9,10086.0,7.4,1.0,3.6,2.33,0.2322652244417044,0.415,3.46,6.727272727272727,0.21341750000000004
STU_0311,2023-12-07,14,0,1,6.07,89.4,7752.0,4.5,6.5,3.1,1.43,0.5391662743853092,0.359,1.9299999999999997,0.6818181818181819,0.36148500000000006
STU_0258,2023-11-13,11,0,0,4.09,1.2,6705.0,7.8,1.0,2.9,0.4,0.3011872074602054,0.48,3.91,7.09090909090909,0.15665
STU_0375,2023-11-23,12,0,1,3.75,98.6,4427.0,10.0,1.0,4.5,0.61,0.4664324273872007,0.733,4.25,9.09090909090909,0.16173500000000002
STU_0225,2023-10-21,8,1,1,5.29,27.7,7963.0,10.0,1.0,5.2,1.22,0.3232031601344047,0.568,2.71,9.09090909090909,0.13502750000000002
STU_0173,2023-12-15,16,0,1,5.2,41.1,9738.0,9.3,1.0,4.6,0.23,0.6173995892327285,0.55,2.8,8.454545454545455,0.1936525
STU_0252,2023-11-21,12,0,1,4.07,83.4,6841.0,10.0,1.0,4.8,0.67,0.5465479389428792,0.675,3.9299999999999997,9.09090909090909,0.17808833333333335
STU_0417,2023-11-06,10,0,0,6.41,51.4,3189.0,5.6,3.2,3.0,0.92,0.5014729836502029,0.337,1.5899999999999999,1.6969696969696968,0.22806166666666666
STU_0407,2023-10-29,9,1,0,6.28,11.4,7860.0,5.6,2.1,4.0,0.0,0.5225147265434784,0.31,1.7199999999999998,2.545454545454545,0.248675
STU_0482,2023-11-03,10,0,0,6.94,22.2,2204.0,4.0,3.4,0.6,0.61,0.5022834045452108,0.261,1.0599999999999996,1.1428571428571428,0.23251166666666667
STU_0404,2023-10-13,7,0,1,4.73,77.7,4735.0,7.6,3.6,3.2,1.47,0.5433880185113598,0.588,3.2699999999999996,2.054054054054054,0.21607083333333332
STU_0268,2023-11-17,12,0,1,5.17,97.3,6327.5,5.8,5.6,2.6,0.0,0.5225999261196355,0.38,2.83,1.0175438596491229,0.31172083333333334
STU_0023,2023-10-09,6,0,0,7.0,27.6,6547.0,7.0,2.3,3.2,1.23,0.4961198262386667,0.304,1.0,2.916666666666667,0.20604333333333336
STU_0357,2023-09-26,4,0,0,6.16,100.6,6637.0,4.0,4.3,2.1,1.92,0.6700390567409917,0.327,1.8399999999999999,0.9090909090909092,0.373285
STU_0453,2023-10-28,9,1,0,4.98,60.3,8018.0,6.7,1.0,6.5,0.94,0.3968531275253606,0.486,3.0199999999999996,6.090909090909091,0.2687191666666666
STU_0110,2023-12-16,16,1,1,6.08,53.8,5707.0,6.2,3.1,2.7,1.31,0.5161476470787667,0.492,1.92,1.9375,0.246135
STU_0455,2023-09-01,1,0,0,6.62,55.4,8469.0,5.8,3.45,2.5,0.0,0.5475647994029548,0.323,1.38,1.6338028169014083,0.2966283333333333
STU_0191,2023-12-14,15,0,1,5.03,106.6,8318.0,5.4,3.8,2.8,0.27,0.4825945701653035,0.479,2.9699999999999998,1.3846153846153848,0.3599483333333333
STU_0187,2023-12-19,16,0,1,5.23,50.5,7024.0,9.5,1.0,3.5,0.0,0.4891998539500058,0.598,2.7699999999999996,8.636363636363635,0.16125750000000003
STU_0022,2023-09-02,1,1,0,5.32,15.6,9381.0,6.4,2.1,2.6,0.74,0.3963195468945946,0.349,2.6799999999999997,2.909090909090909,0.24933
STU_0059,2023-11-04,10,1,0,4.53,46.1,9901.0,7.1,2.7,4.7,1.9,0.3387390832630226,0.419,3.4699999999999998,2.535714285714285,0.2670341666666667
STU_0055,2023-10-20,8,0,1,4.39,58.0,5720.0,8.7,4.4,3.1,1.68,0.3012073669040753,0.419,3.6100000000000003,1.9333333333333331,0.17568333333333339
STU_0114,2023-11-17,12,0,1,4.22,83.0,6550.0,4.9,4.5,2.8,1.84,0.6448564462876519,0.45,3.7800000000000002,1.065217391304348,0.3267916666666667
STU_0013,2023-09-21,3,0,1,5.65,87.3,4705.0,4.3,5.7,2.8,0.85,0.582911019978951,0.483,2.3499999999999996,0.7413793103448276,0.32467083333333335
STU_0041,2023-11-25,13,1,0,5.77,28.1,14140.0,8.5,1.8,3.6,0.56,0.3438460477184848,0.463,2.2300000000000004,4.473684210526315,0.26280416666666667
STU_0156,2023-09-27,4,0,0,4.78,21.5,7691.0,5.9,1.0,2.7,0.0,0.427700292859062,0.433,3.2199999999999998,5.363636363636363,0.24794249999999998
STU_0270,2023-09-21,3,0,1,5.03,89.9,5206.0,7.8,4.6,2.9,0.53,0.4270438825203054,0.569,2.9699999999999998,1.6595744680851066,0.2290591666666667
STU_0289,2023-12-07,14,0,1,5.35,41.9,5879.0,9.5,1.0,4.9,0.77,0.5280658710194852,0.447,2.6500000000000004,8.636363636363635,0.13703250000000003
STU_0315,2023-11-13,11,0,0,7.87,52.1,4168.0,5.3,4.9,3.8,1.17,0.5291814671362587,0.22,0.1299999999999999,1.06,0.25084416666666665
STU_0456,2023-12-11,15,0,1,4.3,106.4,3196.0,5.8,3.6,3.8,0.24,0.4528257882725161,0.63,3.7,1.5675675675675675,0.2794466666666667
STU_0475,2023-12-10,15,1,1,4.19,16.0,7294.0,9.8,1.0,4.2,0.0,0.3698135061771768,0.574,3.8099999999999996,8.909090909090908,0.11991999999999998
STU_0491,2023-12-21,16,0,1,3.75,26.9,8097.0,10.0,1.8,3.9,0.62,0.4816921372175052,0.618,4.25,5.263157894736842,0.13598083333333333
STU_0437,2023-09-27,4,0,0,5.62,33.9,5160.0,8.6,1.8,3.6,0.0,0.2509176157865401,0.513,2.38,4.526315789473684,0.1461125
STU_0356,2023-11-12,11,1,0,6.49,16.9,7226.0,7.2,1.6,4.6,1.31,0.2511327718812511,0.421,1.5099999999999998,4.235294117647059,0.19795083333333335
STU_0036,2023-10-19,7,0,1,5.965,32.1,6697.0,6.3,1.7,3.0,0.26,0.4520994946939175,0.42,2.035,3.5,0.23373083333333333
STU_0281,2023-11-22,12,0,1,4.83,52.3,7379.0,6.9,3.4,3.2,0.32,0.4206158030844313,0.394,3.17,1.9714285714285715,0.24586583333333334
STU_0494,2023-11-01,9,0,0,6.13,60.6,8939.0,5.6,3.9,3.9,1.4,0.5486235848994898,0.321,1.87,1.4,0.31431166666666666
STU_0426,2023-10-22,8,1,1,5.64,47.4,10298.0,6.15,4.5,5.2,1.1,0.5386158751398239,0.395,2.3600000000000003,1.3369565217391306,0.3021816666666667
STU_0339,2023-09-04,1,0,0,6.02,29.2,6695.0,3.3,3.1,3.1,1.1,0.3998301854190504,0.248,1.9800000000000004,1.0312499999999998,0.3206833333333333
STU_0399,2023-12-21,16,0,1,3.7,77.3,5305.0,10.0,1.0,3.0,0.07,0.380135116648561,0.746,4.3,9.09090909090909,0.1512541666666667
STU_0091,2023-12-03,14,1,1,6.19,53.4,7627.0,6.7,2.8,3.1,0.99,0.3255887324994921,0.394,1.8099999999999996,2.310344827586207,0.2563183333333333
STU_0290,2023-12-12,15,0,1,4.24,75.5,3954.0,7.0,2.4,4.7,0.34,0.3593877577606821,0.538,3.76,2.8,0.22136583333333337
STU_0407,2023-12-05,14,0,1,4.54,33.5,5979.0,9.3,1.0,4.9,1.47,0.3165704193069459,0.543,3.46,8.454545454545455,0.13561583333333332
STU_0497,2023-10-11,6,0,0,7.03,61.5,5815.0,3.5,5.4,3.3,1.94,0.4992808678084994,0.266,0.9699999999999998,0.6363636363636364,0.3365958333333333
STU_0218,2023-12-25,17,0,0,4.96,45.9,4039.0,4.4,3.5,3.1,1.99,0.5324451357015,0.34,3.04,1.2222222222222223,0.2696658333333333
STU_0461,2023-12-10,15,1,1,4.390000000000001,61.3,9100.0,10.0,1.0,4.8,0.63,0.5031330020338238,0.763,3.6099999999999994,9.09090909090909,0.1851875
STU_0306,2023-09-01,1,0,0,7.04,73.9,7588.0,2.4,6.2,0.9,1.31,0.4573862230770647,0.228,0.96,0.38095238095238093,0.40615249999999997
STU_0142,2023-09-17,3,1,1,4.85,7.8,5973.0,8.9,1.0,4.0,1.13,0.2739556508485234,0.382,3.1500000000000004,8.09090909090909,0.12076500000000001
STU_0152,2023-09-05,1,0,0,6.47,42.6,5489.0,5.5,1.0,2.3,0.12,0.3741550701125339,0.373,1.5300000000000002,5.0,0.2525616666666667
