user_id,username,age,user_level,log_date,habit_category,difficulty,completed,streak_length,xp_earned,has_accountability,self_rating,notes
USR_02195,user_drew4077,28,17,11-07-2023,fit,hard,1,68.0,42.82,0.0,3.0,
USR_01036,user_taylor8271,22,21,29/10/2023,wrk,medium,0,17.0,0.0,0.0,5.0,
USR_01112,user_avery1657,39,25,2022/09/29,diet,medium,1,7529.0,15.6,,1.0,easy win
USR_00745,user_sam8373,19,31,2022/03/17,study,medium,0,229.0,0.0,1.0,4.0,
USR_02026,user_morgan6714,30,19,2023-07-12,social,,0,1.0,0.0,1.0,7.0,
USR_02883,user_drew406,18,33,2022-10-01,socail,trivial,1,17.0,9.04,1.0,9.0,easy win
USR_00839,user_avery5737,32,20,2022-10-02,studying,medium,0,44.0,0.0,1.0,,felt great
USR_01142,user_morgan1431,24,25,2022/03/08,diet,easy,1,5.0,,0.0,,
USR_01957,user_casey6112,21,12,2023-07-04,FITNESS,medium,0,5.0,0.0,0.0,1.0,felt great
USR_01682,user_morgan3297,16,79,12-12-2023,fit,trivial,1,9.0,6.07,1.0,4.0,
USR_02835,user_casey4208,33,8,2022/10/15,working,easy,0,1.0,0.0,0.0,8.0,
USR_02527,user_morgan1927,16,6,2023/10/24,Study,easy,1,69.0,16.36,0.0,2.0,new record!
USR_00771,user_avery9518,22,35,06-22-2022,nutrtion,easy,1,68.0,9.45,0.0,4.0,easy win
USR_00274,user_avery2617,35,38,06-10-2023,meditate,easy,0,44.0,0.0,,8.0,
USR_01218,user_alex4019,33,18,11-14-2023,sleeping,medium,0,13.0,0.0,0.0,1.0,
USR_00744,user_morgan2764,28,20,2023-08-22,Work,easy,1,3.0,10.64,0.0,9.0,skipped yesterday
USR_02140,user_avery2719,26,54,03-17-2023,fitnes,trivial,1,94.0,9.31,0.0,2.0,
USR_01560,user_alex762,20,87,2022/11/16,wrk,easy,1,70.0,10.21,0.0,7.0,
USR_01822,user_drew3629,24,13,06-30-2022,Nutrition,medium,1,8.0,18.86,1.0,5.0,new record!
USR_00759,user_avery1128,29,60,10/06/2023,read,easy,1,15.0,,1.0,7.0,
USR_02705,user_morgan7607,17,21,11-25-2022,FITNESS,hard,0,7.0,0.0,0.0,,
USR_02872,user_taylor9370,26,61,05-14-2023,work,easy,1,185.0,14.65,0.0,4.0,
USR_02987,user_blake1801,22,12,2022/06/27,Work,hard,1,21.0,40.71,0.0,2.0,
USR_02214,user_sam424,27,74,2022-08-22,socializing,medium,1,30.0,26.12,0.0,2.0,
USR_02827,user_blake8386,16,26,2023/04/04,reading,trivial,0,2.0,0.0,0.0,4.0,
USR_01086,user_riley7942,32,24,2023/03/24,Social,,0,1.0,0.0,1.0,9.0,easy win
USR_01395,user_morgan6234,19,24,2022/04/27,read,medium,1,1.0,22.62,1.0,2.0,
USR_02939,user_drew2512,21,80,21/12/2023,read,hard,1,99.0,39.94,0.0,7.0,
USR_01212,user_alex6878,20,27,24/04/2023,read,medium,0,13.0,,,3.0,
USR_00566,user_avery556,38,29,25/08/2023,fitnes,easy,1,7.0,13.71,1.0,4.0,
USR_00682,user_sam4574,21,14,2023-04-26,work,easy,1,3.0,7.45,1.0,6.0,new record!
USR_02917,user_avery9792,33,24,02-20-2023,meditate,trivial,0,,,1.0,4.0,struggled today
USR_02148,user_avery7287,33,38,03-05-2023,nutrtion,trivial,0,2.0,0.0,1.0,6.0,
USR_02688,user_casey1131,21,28,2023/10/09,readng,trivial,1,2.0,7.88,0.0,7.0,
USR_02221,user_casey8876,21,27,04-11-2021,fit,hard,0,8.0,0.0,0.0,8.0,easy win
USR_01491,user_blake2848,21,10,07-01-2023,stuyd,easy,1,65.0,7.68,0.0,8.0,
USR_02993,user_blake817,14,33,2023-11-06,wrk,medium,1,5.0,16.44,0.0,8.0,
USR_00013,user_avery9664,15,12,08-26-2022,working,easy,1,22.0,10.35,0.0,3.0,
USR_00624,user_jordan8860,39,38,2023/05/23,sleeping,easy,1,6.0,7.55,0.0,7.0,
USR_00443,user_sam9808,23,18,2023/12/18,Fitness,easy,1,1.0,11.06,0.0,2.0,
USR_01934,user_avery1619,32,15,2023-06-27,wrk,hard,0,48.0,0.0,1.0,,
USR_01064,user_avery4360,20,18,2023-11-22,Work,medium,0,4.0,0.0,0.0,8.0,
USR_00574,user_riley2705,25,32,05-06-2023,nutrition,easy,0,23.0,0.0,1.0,4.0,
USR_01155,user_riley2626,22,9,03-31-2022,read,easy,1,13.0,10.5,0.0,4.0,struggled today
USR_00317,user_sam7715,31,32,09-28-2022,socail,easy,1,1.0,9.71,,3.0,
USR_02923,user_blake5005,17,19,04/06/2023,work,easy,1,13.0,6.68,0.0,,
USR_00920,user_jordan520,30,13,15/06/2022,Social,hard,1,88.0,36.4,,8.0,
USR_01716,user_jordan1741,21,43,2023/08/31,read,medium,1,28.0,17.56,1.0,9.0,
USR_01581,user_taylor2175,30,38,2023-12-05,Nutrition,medium,1,90.0,19.09,0.0,,easy win
USR_01471,user_morgan3238,23,23,19/12/2023,FITNESS,hard,0,1.0,0.0,0.0,9.0,struggled today
USR_00769,user_drew9743,33,16,2022/10/04,Study,trivial,0,1.0,0.0,0.0,1.0,
USR_01767,user_taylor5893,24,36,2023-01-09,Fitness,medium,1,5.0,21.57,0.0,6.0,felt great
USR_02095,user_avery2453,12,31,01-14-2022,sleep,,0,2.0,0.0,0.0,1.0,
USR_00861,user_sam1826,34,1,2023-08-08,Study,medium,1,5851.0,11.95,0.0,5.0,new record!
USR_01088,user_riley9153,17,36,11/11/2023,working,easy,1,5.0,4.71,1.0,10.0,
USR_02792,user_sam4989,29,77,10-07-2023,read,trivial,1,193.0,4.33,1.0,3.0,
USR_02898,user_blake3481,15,1,11-04-2023,nutrition,easy,0,8.0,0.0,1.0,2.0,
USR_00508,user_avery6256,24,20,08-07-2022,meditation,medium,1,11.0,21.71,0.0,6.0,struggled today
USR_01678,user_avery4635,24,4,30/08/2023,fitnes,easy,0,1.0,0.0,1.0,,
USR_02848,user_sam3724,23,31,2022-10-21,meditation,hard,1,5.0,36.42,1.0,10.0,
USR_01654,user_sam8138,29,35,20/08/2023,sleeep,hard,1,8.0,39.13,1.0,5.0,struggled today
USR_01865,user_morgan72,26,79,2023-12-12,FITNESS,medium,1,43.0,23.61,0.0,9.0,
USR_02080,user_sam8391,22,28,05-21-2022,Social,easy,0,4.0,0.0,,6.0,skipped yesterday
USR_01671,user_morgan4454,41,18,10-09-2022,socail,easy,1,5.0,7.75,0.0,4.0,skipped yesterday
USR_02079,user_jordan6872,26,63,19/01/2023,FITNESS,easy,1,50.0,10.0,1.0,6.0,
USR_01452,user_alex1895,14,32,12-10-2023,working,hard,0,23.0,0.0,0.0,6.0,
USR_00033,user_morgan2674,28,21,2022/06/07,working,hard,1,16.0,41.97,0.0,,new record!
USR_00545,user_riley8965,29,34,2023/01/11,meditaton,easy,1,7.0,8.29,0.0,2.0,
USR_01153,user_casey1027,26,14,2023-04-17,stuyd,hard,1,13.0,42.22,1.0,5.0,struggled today
USR_02190,user_jordan2113,31,31,2023-04-08,socail,easy,1,5.0,8.63,0.0,8.0,
USR_01614,user_blake207,31,5,2023-03-29,fitnes,medium,1,5.0,20.76,0.0,3.0,new record!
USR_01757,user_jordan577,23,66,07/12/2023,nutrtion,trivial,1,8.0,5.01,1.0,4.0,new record!
USR_02798,user_blake4085,24,35,28/04/2021,stuyd,medium,1,7.0,20.82,0.0,7.0,felt great
USR_02889,user_morgan2565,27,13,06/12/2023,meditation,easy,0,25.0,0.0,1.0,1.0,
USR_01950,user_alex4097,20,24,2023/02/03,Reading,easy,1,14.0,11.61,0.0,9.0,
USR_02406,user_jordan5944,28,10,30/11/2023,sleep,hard,1,14.0,42.72,0.0,1.0,
USR_01647,user_riley2745,11,19,2021/11/20,social,hard,0,35.0,0.0,0.0,5.0,
USR_01949,user_casey3298,19,13,08-26-2023,sleep,medium,0,2.0,0.0,0.0,2.0,new record!
USR_00142,user_avery8248,21,23,2023-10-11,social,medium,1,9.0,20.85,0.0,5.0,
USR_01817,user_jordan2921,23,10,05-21-2023,Nutrition,medium,0,6.0,0.0,1.0,2.0,
USR_00275,user_avery7383,28,19,18/10/2022,Meditation,hard,0,,0.0,0.0,,easy win
USR_01929,user_casey817,25,24,2023/07/11,Social,medium,1,1.0,18.74,1.0,3.0,struggled today
USR_01986,user_riley4900,21,14,09-07-2023,wrk,medium,1,38.0,17.2,0.0,,skipped yesterday
USR_02455,user_drew1610,24,39,12-24-2023,meditation,,0,8.0,0.0,,,
USR_00093,user_avery8489,16,1,02/07/2023,meditate,easy,1,9.0,7.86,1.0,7.0,
USR_02008,user_jordan4247,23,32,11/10/2022,working,medium,1,7.0,20.75,1.0,5.0,
USR_02091,user_avery5426,16,39,2023-04-24,sleeep,medium,0,32.0,0.0,0.0,10.0,
USR_00700,user_drew9778,34,18,14/09/2023,wrk,medium,0,10.0,0.0,0.0,2.0,
USR_00943,user_sam7416,34,38,12-02-2023,Fitness,hard,1,11.0,40.61,,1.0,skipped yesterday
USR_01702,user_avery1401,27,13,2022/01/24,meditaton,hard,1,3.0,37.31,1.0,7.0,
USR_00222,user_morgan5149,15,17,2023/07/12,studying,easy,0,44.0,0.0,0.0,5.0,
USR_01109,user_casey3824,26,4,2022-12-18,meditate,medium,0,2.0,0.0,1.0,,
USR_01812,user_morgan2864,29,20,2022/01/25,diet,hard,1,1.0,43.09,1.0,10.0,
USR_01667,user_jordan589,22,30,12-05-2023,sleeep,medium,1,27.0,19.25,0.0,4.0,struggled today
USR_01314,user_riley6512,28,15,2023/02/03,meditaton,medium,0,,0.0,0.0,9.0,
USR_00591,user_sam7616,32,34,2023/06/09,FITNESS,trivial,1,99.0,1.96,,9.0,
USR_01793,user_jordan8045,28,8,03-20-2022,fitnes,hard,0,10.0,0.0,0.0,,new record!
USR_00710,user_morgan7053,23,3,06-08-2021,social,hard,1,6.0,34.63,0.0,3.0,felt great
USR_00068,user_taylor2601,28,2,09/05/2023,working,trivial,0,18.0,0.0,0.0,2.0,
USR_00428,user_avery1176,24,74,08/05/2022,wrk,hard,1,299.0,37.36,0.0,,
USR_02701,user_jordan251,31,20,20/11/2023,Fitness,medium,1,4.0,27.18,1.0,7.0,
USR_00253,user_riley3690,21,66,2021-12-12,stuyd,hard,1,9.0,42.49,0.0,9.0,
USR_00842,user_blake6136,30,15,2023/09/28,sleeping,easy,1,17.0,10.7,0.0,9.0,easy win
USR_02095,user_avery2453,12,31,02/09/2023,meditation,medium,1,3.0,22.56,0.0,9.0,
USR_02924,user_morgan8037,30,12,11-22-2023,social,medium,1,86.0,16.84,0.0,,easy win
USR_02165,user_avery5962,24,2,2022-04-28,studying,medium,1,4.0,18.12,0.0,,
USR_01469,user_sam8806,23,39,08-28-2023,socializing,easy,1,28.0,14.04,1.0,,
USR_02821,user_drew277,28,61,11/11/2021,nutrition,medium,1,47.0,21.79,0.0,,
USR_02656,user_avery2223,17,21,06-17-2023,sleep,trivial,0,10.0,0.0,0.0,,
USR_00280,user_sam4691,22,9,09/05/2023,social,medium,0,2.0,0.0,0.0,4.0,
USR_01862,user_taylor9377,22,33,2023-07-15,social,easy,1,3.0,13.38,0.0,8.0,
USR_00672,user_sam6740,22,52,2022/12/29,Reading,trivial,1,16.0,3.23,1.0,,
USR_01353,user_blake6160,19,28,2023-05-07,diet,medium,0,5.0,0.0,0.0,,
USR_02398,user_morgan7986,18,28,2023/12/29,Sleep,medium,1,22.0,18.58,0.0,4.0,skipped yesterday
USR_00394,user_alex9076,29,15,11-30-2023,studying,hard,1,4.0,42.46,0.0,,
USR_00738,user_taylor1744,34,18,12/11/2023,socail,medium,0,1.0,0.0,1.0,9.0,
USR_00993,user_avery4022,18,30,04/03/2023,socail,hard,1,7.0,41.5,0.0,9.0,struggled today
USR_02720,user_riley5303,28,21,2023-05-21,sleeping,easy,1,11.0,13.5,0.0,,easy win
USR_01643,user_alex2258,12,10,2023-08-06,studying,easy,1,2.0,8.47,0.0,7.0,
USR_01869,user_sam431,28,5,09-15-2022,work,medium,1,66.0,18.46,0.0,2.0,
USR_02677,user_blake6131,18,34,2022/08/12,sleep,medium,1,3.0,19.52,0.0,,
USR_00883,user_morgan8955,18,9,21/04/2023,study,medium,1,3.0,22.46,1.0,2.0,
USR_00680,user_sam5746,26,86,18/04/2022,diet,easy,1,304.0,8.35,1.0,,felt great
USR_00378,user_morgan7444,35,1,2023-10-08,meditate,hard,1,7.0,39.16,1.0,6.0,
USR_02124,user_jordan7924,29,5,2023-08-08,Work,medium,0,1.0,0.0,1.0,,
USR_02564,user_jordan8384,27,10,2023/07/21,meditate,hard,1,4390.0,35.93,0.0,2.0,skipped yesterday
USR_02721,user_jordan701,17,65,10-05-2023,study,hard,1,17.0,43.02,1.0,7.0,
USR_00274,user_avery2617,35,38,06-05-2023,sleeep,medium,1,52.0,16.86,1.0,6.0,
USR_02347,user_taylor4543,29,17,2023/11/24,fitnes,hard,1,57.0,42.29,1.0,7.0,
USR_00486,user_riley6817,23,57,2021-08-24,Sleep,hard,1,21.0,39.7,0.0,,
USR_02710,user_blake7712,23,29,09/10/2023,fit,hard,0,2.0,0.0,0.0,3.0,
USR_00506,user_casey6740,22,24,2023/03/29,fit,easy,1,77.0,10.15,0.0,4.0,new record!
USR_01179,user_blake7308,13,13,03/11/2023,Reading,hard,0,14.0,0.0,0.0,2.0,
USR_01349,user_taylor5357,32,63,2023-01-14,stuyd,medium,1,34.0,19.68,0.0,5.0,
USR_00693,user_sam2334,21,9,2023/10/05,study,medium,1,2.0,17.7,1.0,7.0,easy win
USR_02591,user_drew3754,30,36,09/08/2022,meditaton,easy,0,21.0,0.0,0.0,7.0,
USR_02557,user_sam1295,22,33,12-06-2023,socializing,trivial,0,2.0,0.0,0.0,1.0,
USR_00557,user_taylor4507,23,39,12-24-2023,work,hard,1,69.0,39.72,1.0,6.0,
USR_02487,user_blake862,22,6,2022-08-16,sleep,easy,0,1.0,0.0,0.0,2.0,
USR_02730,user_riley9589,36,33,2022-03-23,Nutrition,hard,0,3.0,0.0,1.0,,
USR_02519,user_casey9944,27,8,06-23-2023,sleep,easy,1,10.0,8.75,1.0,2.0,
USR_01082,user_taylor5150,35,20,2023-04-05,fit,easy,1,7.0,10.33,0.0,2.0,
USR_01449,user_sam7188,19,68,03-08-2022,social,easy,1,109.0,12.72,1.0,9.0,easy win
USR_01641,user_alex5077,14,12,05-15-2021,sleeping,medium,1,3.0,16.72,0.0,,
USR_02842,user_sam9762,25,20,04-28-2023,Social,hard,1,2.0,40.25,1.0,6.0,
USR_01225,user_morgan9471,17,38,2023-03-05,sleeep,medium,0,2.0,0.0,0.0,6.0,
USR_00939,user_riley7321,21,17,2023-08-24,social,medium,1,9.0,21.59,0.0,6.0,
USR_02660,user_taylor8586,25,10,2023/07/30,Social,trivial,1,11.0,4.7,0.0,9.0,
USR_02697,user_sam4632,11,6,2023-11-18,fit,easy,1,37.0,10.53,1.0,4.0,
USR_01561,user_sam7539,16,25,02/12/2023,reading,medium,0,1.0,0.0,1.0,4.0,
USR_01632,user_blake3339,37,18,2023-10-29,read,hard,1,3.0,40.03,1.0,10.0,struggled today
USR_01700,user_casey8525,28,18,2021-11-19,meditate,medium,0,1.0,0.0,0.0,,
USR_00279,user_riley7216,22,16,05-16-2023,nutrition,easy,0,9.0,0.0,1.0,2.0,struggled today
USR_02243,user_riley9129,29,15,08-03-2023,Study,medium,0,3.0,0.0,1.0,6.0,skipped yesterday
USR_02115,user_avery6919,21,17,2022/08/26,studying,hard,0,3.0,0.0,0.0,4.0,struggled today
USR_02749,user_avery7178,20,15,2023/06/16,study,easy,0,9.0,0.0,0.0,10.0,easy win
USR_01681,user_avery140,32,5,2022/12/19,nutrition,easy,0,1.0,0.0,0.0,9.0,
USR_01090,user_riley4745,28,28,2022/10/26,sleeep,hard,1,58.0,36.68,0.0,10.0,
USR_02506,user_drew2786,42,30,07-11-2023,socail,hard,1,87.0,39.66,0.0,5.0,
USR_00569,user_riley5362,26,65,2022/06/27,FITNESS,easy,1,1141.0,10.13,1.0,5.0,
USR_01614,user_blake207,31,5,2022/06/20,fitnes,medium,1,4.0,22.11,1.0,4.0,
USR_02121,user_avery2979,28,25,2021-07-11,nutrition,medium,1,3.0,22.54,0.0,2.0,
USR_02449,user_taylor8563,11,20,2022-12-19,reading,easy,1,118.0,9.52,1.0,9.0,
USR_01422,user_blake8310,22,12,17/09/2022,readng,trivial,1,3.0,5.77,0.0,4.0,
USR_00878,user_alex5860,34,2,10-18-2023,sleeep,medium,0,9.0,0.0,0.0,,
USR_00613,user_sam3485,22,27,07-21-2021,socail,trivial,0,9.0,0.0,,1.0,
USR_02918,user_blake1452,22,10,2021-06-01,sleeping,easy,0,11.0,0.0,0.0,9.0,
USR_01261,user_casey1932,26,35,13/04/2023,Meditation,medium,1,6.0,16.64,0.0,,
USR_02461,user_riley3106,31,75,11-02-2022,reading,medium,1,11.0,19.82,,5.0,
USR_00921,user_jordan9964,24,79,05/11/2022,fitnes,medium,1,55.0,22.36,1.0,,
USR_01151,user_drew197,34,13,09/08/2022,Reading,medium,0,30.0,0.0,0.0,9.0,
USR_02028,user_jordan5193,40,73,2023-07-29,wrk,easy,1,50.0,10.88,1.0,,
USR_01674,user_blake872,31,19,01-12-2022,nutrtion,trivial,0,12.0,0.0,0.0,1.0,
USR_00108,user_drew7754,27,19,27/01/2021,fit,easy,1,35.0,5.95,0.0,9.0,
USR_01809,user_riley5295,21,3,2022-08-05,work,,1,64.0,-1.38,0.0,,skipped yesterday
USR_02847,user_taylor6834,33,8,12-03-2022,diet,easy,1,1.0,11.58,0.0,8.0,easy win
USR_00432,user_blake3693,21,38,2023-11-23,nutrition,medium,0,12.0,0.0,0.0,8.0,
USR_00714,user_alex3622,22,19,11-03-2023,studying,hard,1,4.0,35.98,1.0,7.0,
USR_00505,user_drew6284,34,32,27/02/2023,Study,medium,1,4.0,17.05,0.0,,
USR_00791,user_riley4138,31,6,12-29-2023,sleep,hard,0,5.0,0.0,1.0,,struggled today
USR_01255,user_alex1202,31,34,2022/12/01,nutrtion,,0,19.0,0.0,0.0,3.0,felt great
USR_01546,user_blake4568,33,26,2023-12-18,social,,0,7.0,0.0,0.0,2.0,felt great
USR_02518,user_morgan4540,25,22,06-20-2023,socializing,hard,0,26.0,0.0,0.0,,felt great
USR_00821,user_blake3928,19,5,2023/09/03,readng,trivial,1,24.0,6.04,1.0,10.0,
USR_00803,user_alex5950,5,39,2022-04-18,working,medium,0,60.0,0.0,1.0,8.0,felt great
USR_02656,user_avery2223,17,21,07-01-2023,wrk,hard,1,3.0,38.67,0.0,,new record!
USR_02032,user_alex87,27,8,06/05/2023,sleeep,easy,0,23.0,0.0,0.0,,
USR_01839,user_taylor1671,23,44,2023/04/11,studying,medium,1,41.0,15.08,1.0,5.0,new record!
USR_01238,user_jordan4923,19,11,2023/08/28,socializing,medium,0,23.0,0.0,0.0,3.0,easy win
USR_02175,user_riley3219,34,28,2021-11-17,sleeping,medium,1,22.0,18.77,,,
USR_02117,user_jordan970,31,7,01/08/2022,study,medium,0,1.0,0.0,0.0,9.0,new record!
USR_01520,user_alex7378,32,39,2023/07/11,sleeping,medium,1,91.0,19.17,1.0,,
USR_00781,user_casey7182,25,15,2022/12/21,Fitness,easy,0,,0.0,1.0,1.0,
USR_02996,user_riley4694,37,64,2023/03/24,diet,medium,1,68.0,21.78,1.0,3.0,skipped yesterday
USR_01563,user_jordan7240,33,35,07-03-2022,Social,easy,1,6.0,9.45,0.0,8.0,
USR_02146,user_taylor6617,37,20,10-06-2022,Reading,medium,1,16.0,22.4,1.0,2.0,
USR_01589,user_sam8701,23,3,2022-02-17,sleeping,easy,0,2.0,0.0,1.0,,skipped yesterday
USR_00836,user_avery8420,35,29,12-03-2023,nutrition,easy,0,2.0,0.0,0.0,10.0,new record!
USR_02908,user_drew4454,20,21,20/08/2023,work,medium,1,40.0,22.68,1.0,2.0,
USR_00560,user_avery4699,34,35,18/04/2022,nutrition,easy,1,5.0,8.4,1.0,4.0,
USR_00196,user_morgan3451,29,26,2023/03/28,working,medium,0,3.0,0.0,1.0,10.0,
USR_02044,user_blake3132,22,6,2023/09/24,nutrtion,easy,1,45.0,13.77,1.0,6.0,
USR_02260,user_taylor1516,20,35,2023/05/28,social,trivial,0,26.0,0.0,1.0,5.0,
USR_02406,user_jordan5944,28,10,2022-02-03,meditaton,hard,1,11.0,39.75,,2.0,
USR_00475,user_riley7188,25,17,2023-03-18,work,trivial,1,4.0,1.91,1.0,2.0,felt great
USR_00241,user_riley6663,34,65,2023-11-23,meditation,medium,1,188.0,16.09,1.0,7.0,
USR_00553,user_casey6258,22,24,12/04/2023,meditation,hard,1,11.0,42.25,1.0,2.0,new record!
USR_02537,user_sam6279,20,22,2023-11-16,fitnes,medium,1,11.0,18.18,,,felt great
USR_01824,user_avery2314,19,23,2023/04/07,FITNESS,easy,1,6.0,7.2,0.0,,
USR_00374,user_morgan7763,36,5,2023-12-22,Reading,hard,1,5.0,43.49,1.0,3.0,felt great
USR_00775,user_drew7802,25,29,14/06/2022,studying,easy,1,27.0,9.61,1.0,2.0,easy win
USR_02461,user_riley3106,31,75,2022/03/09,meditaton,easy,1,2.0,4.65,0.0,4.0,
USR_02334,user_morgan5861,21,18,23/07/2023,work,medium,1,9.0,20.02,0.0,7.0,
USR_01225,user_morgan9471,17,38,2023-08-30,studying,hard,0,12.0,0.0,0.0,,
USR_00897,user_morgan4486,29,20,2022/07/25,FITNESS,hard,0,1.0,0.0,1.0,1.0,
USR_01506,user_casey4795,24,37,11-18-2023,socializing,hard,0,3.0,0.0,0.0,,skipped yesterday
USR_01101,user_avery4211,22,36,07/05/2022,work,medium,1,80.0,20.73,1.0,4.0,
USR_00057,user_sam781,16,6,20/03/2023,Meditation,easy,1,2.0,9.73,0.0,7.0,easy win
USR_00862,user_avery9786,17,25,09-25-2021,Reading,hard,1,7.0,41.41,1.0,10.0,
USR_01153,user_casey1027,26,14,2023/11/29,sleeep,medium,0,21.0,0.0,0.0,,easy win
USR_00506,user_casey6740,22,24,2022/12/21,read,trivial,1,11.0,3.96,0.0,,skipped yesterday
USR_02913,user_alex4802,27,28,2022/12/11,nutrition,medium,0,13.0,0.0,1.0,2.0,
USR_01103,user_casey8834,25,89,2023-12-12,Nutrition,trivial,1,4.0,8.49,1.0,9.0,easy win
USR_01315,user_sam6122,34,32,05-03-2023,nutrition,hard,1,5.0,35.12,0.0,1.0,felt great
USR_02350,user_avery7306,22,3,2023/08/10,working,easy,1,35.0,7.98,0.0,7.0,new record!
USR_01094,user_riley4725,37,36,07/06/2023,working,trivial,1,5.0,1.55,1.0,1.0,
USR_02207,user_blake5291,18,8,03-19-2023,diet,medium,1,7.0,18.73,0.0,,
USR_01340,user_drew6385,24,20,08-15-2022,Work,medium,1,6.0,23.34,0.0,,struggled today
USR_02202,user_morgan9079,31,4,2022-10-11,fitness,easy,1,82.0,,1.0,7.0,
USR_00173,user_jordan4343,28,21,2023/04/16,sleep,medium,0,3.0,0.0,0.0,4.0,
USR_00769,user_drew9743,33,16,2022/10/09,Sleep,hard,0,2.0,0.0,1.0,7.0,new record!
USR_00455,user_avery1504,25,36,14/03/2023,reading,hard,1,15.0,37.27,0.0,1.0,felt great
USR_00516,user_jordan6727,23,26,05-26-2023,diet,easy,1,17.0,9.62,0.0,6.0,
USR_00164,user_blake4355,24,22,2023-05-06,nutrition,hard,1,10.0,39.3,0.0,,
USR_01983,user_alex8390,31,23,2022-07-19,Reading,medium,0,2.0,0.0,0.0,2.0,
USR_02152,user_sam8158,16,20,2022/09/25,studying,,1,34.0,36.41,0.0,5.0,
USR_00204,user_casey4381,28,59,2023/04/07,reading,easy,1,11.0,8.72,1.0,2.0,
USR_02505,user_blake3805,34,28,2023/01/18,read,,1,43.0,7.34,1.0,1.0,skipped yesterday
USR_01968,user_casey3397,33,34,2021-07-20,meditaton,medium,0,4.0,0.0,0.0,,struggled today
USR_00108,user_drew7754,27,19,2021/02/04,Work,hard,1,3.0,41.76,1.0,1.0,
USR_01484,user_sam3009,16,29,08-08-2023,diet,medium,1,54.0,22.11,1.0,1.0,
USR_00011,user_casey8938,18,22,02/02/2023,social,medium,1,3.0,22.59,1.0,8.0,
USR_00413,user_avery7263,32,67,29/01/2023,FITNESS,hard,0,153.0,0.0,1.0,7.0,
USR_01697,user_avery991,30,2,2022/08/23,social,medium,1,11.0,18.37,0.0,3.0,
USR_00675,user_drew5129,12,2,2023/08/26,Reading,medium,1,28.0,23.1,0.0,2.0,
USR_02304,user_riley4947,30,10,2023/10/26,studying,easy,0,1.0,0.0,1.0,4.0,skipped yesterday
USR_01440,user_morgan412,35,39,12-13-2023,sleeping,trivial,0,2.0,0.0,0.0,7.0,
USR_01236,user_blake5232,16,38,2023/08/31,social,medium,1,9.0,18.31,1.0,7.0,
USR_02833,user_riley6024,24,13,2023/04/15,Nutrition,easy,1,93.0,9.87,1.0,10.0,
USR_00073,user_blake9987,24,23,03-07-2022,Meditation,medium,1,5.0,17.86,1.0,8.0,
USR_01797,user_alex8635,28,39,08-05-2023,Reading,medium,1,14.0,23.14,0.0,1.0,
USR_00547,user_avery5671,11,34,2023/02/05,socail,hard,0,117.0,0.0,0.0,4.0,struggled today
USR_00557,user_taylor4507,23,39,20/05/2023,social,medium,1,57.0,17.94,0.0,10.0,
USR_00776,user_blake2481,31,39,26/01/2023,working,easy,1,68.0,12.5,0.0,4.0,easy win
USR_02375,user_avery2618,25,32,2023-02-01,fit,medium,0,3.0,0.0,0.0,1.0,
USR_02483,user_casey7327,30,52,05/12/2023,work,easy,1,,12.57,0.0,9.0,
USR_02717,user_avery1549,26,19,07-01-2023,studying,medium,1,11.0,17.18,0.0,1.0,felt great
USR_02604,user_taylor1631,32,27,2021/10/28,nutrtion,hard,1,2.0,44.8,0.0,,
USR_01914,user_jordan2438,23,28,2023/10/27,sleep,easy,1,6.0,5.27,1.0,3.0,easy win
USR_00984,user_jordan9924,30,2,09-13-2022,Study,medium,1,6.0,20.25,0.0,1.0,
USR_01670,user_casey6829,25,10,2022/02/28,nutrtion,easy,0,16.0,0.0,0.0,10.0,
USR_00673,user_morgan6939,23,3,02-08-2023,sleeping,easy,1,21.0,6.06,0.0,6.0,
USR_00979,user_jordan4971,18,18,2023-06-05,nutrtion,medium,0,1.0,0.0,0.0,,struggled today
USR_01187,user_alex3580,30,15,2022/07/31,meditation,easy,1,2.0,4.17,1.0,,struggled today
USR_02341,user_drew2506,25,27,2023/08/31,meditate,medium,1,2.0,24.12,1.0,10.0,
USR_01485,user_morgan2326,19,19,31/12/2023,readng,easy,1,3.0,13.1,0.0,10.0,felt great
USR_01850,user_morgan9742,29,38,2022/11/08,Reading,medium,0,23.0,0.0,1.0,8.0,new record!
USR_02547,user_morgan5802,14,25,2022/09/10,work,easy,1,26.0,,,5.0,
USR_00314,user_morgan5539,19,87,2023-12-18,wrk,medium,1,240.0,21.92,0.0,3.0,
USR_01284,user_avery9031,31,31,11-21-2023,Reading,hard,1,25.0,39.52,0.0,5.0,struggled today
USR_00272,user_drew8280,31,4,16/09/2023,wrk,medium,1,1.0,17.6,1.0,3.0,easy win
USR_00939,user_riley7321,21,17,2022-12-29,meditate,hard,1,42.0,42.74,0.0,8.0,
USR_00731,user_taylor9404,34,22,20/01/2023,Social,medium,1,114.0,19.36,1.0,8.0,easy win
USR_00507,user_alex5223,20,40,2022-02-16,studying,medium,1,130.0,19.9,0.0,3.0,
USR_02078,user_riley9932,20,23,2022/11/21,working,medium,1,15.0,,1.0,3.0,struggled today
USR_01244,user_blake6771,15,23,2022/07/20,meditate,easy,1,13.0,12.5,0.0,7.0,
