student_id,profile,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score
STU_0500,burnout_risk,2023-12-26,17,0,0,4.99,68.3,6044.0,10.0,1.0,5.0,1.56,0.4495031680770093,0.679
STU_0241,average,2023-12-25,17,0,0,7.09,506.0,5126.0,6.5,5.2,3.0,1.36,0.5178038001545048,0.395
STU_0119,average,2023-12-08,15,0,1,4.22,46.4,4148.0,7.2,3.3,5.3,1.38,0.5710350314725445,0.426
STU_0149,average,2023-11-11,11,1,0,6.96,59.8,5064.0,5.2,4.9,3.7,0.12,0.5034446161394309,0.403
STU_0370,average,2023-11-08,10,0,0,,73.2,,3.5,4.7,1.8,1.36,0.5852250155852807,0.282
STU_0352,high_performer,2023-09-03,1,1,0,6.06,89.8,9306.0,2.3,5.6,0.0,2.32,0.660193609578859,0.277
STU_0482,average,2023-10-22,8,1,1,5.1,14.2,7722.0,7.6,3.4,4.2,1.01,0.3821767469087107,0.404
STU_0397,high_performer,2023-10-13,7,0,1,,91.5,8948.0,5.2,3.9,2.8,0.28,0.7334346736550195,0.435
STU_0259,high_performer,2023-11-14,11,0,0,6.58,87.6,6997.0,4.0,4.1,2.5,,0.738457848784069,0.323
STU_0099,average,2023-10-05,5,0,0,6.08,77.8,5226.0,5.7,3.8,,2.2,0.5667671075812037,0.421
STU_0178,average,2023-11-03,10,0,0,7.44,58.5,6994.0,,3.3,4.2,0.44,0.48245249258779127,0.286
STU_0306,high_performer,2023-10-10,6,0,0,7.66,94.4,6939.0,3.0,5.4,3.2,1.99,0.5214872378884956,0.235
STU_0143,average,2023-10-25,8,0,1,5.31,84.6,4340.0,6.7,3.0,3.2,2.3,0.5958891189386293,0.528
STU_0204,burnout_risk,2023-10-21,8,1,1,3.2,58.9,9702.0,10.0,1.0,5.6,1.18,0.20385657360907,0.616
STU_0372,struggling,2023-12-24,17,1,0,5.6,10.8,8946.0,5.8,1.0,2.4,1.85,0.4053075485677606,0.292
STU_0341,average,2023-12-21,16,0,1,4.51,82.9,1550.0,5.8,3.1,3.9,1.7,0.5422716643797791,0.508
STU_0094,average,2023-11-27,13,0,0,5.59,41.4,4693.0,4.4,,2.5,0.44,0.49061670323910017,0.355
STU_0351,average,2023-09-06,1,0,0,6.57,52.5,,4.3,5.1,,,0.4171467007265179,0.337
STU_0272,high_performer,2023-12-11,15,0,1,4.93,101.1,5960.0,7.5,4.3,4.1,0.95,0.45228282170998857,0.485
STU_0218,average,2023-10-18,7,0,1,,73.0,1095.0,8.0,3.9,4.2,2.25,0.36736878046227645,0.531
STU_0439,average,2023-11-01,9,0,0,6.85,58.2,7584.0,4.9,4.0,3.4,0.78,0.44878191813523916,0.281
STU_0219,average,2023-11-16,11,0,0,7.58,44.7,4649.0,4.1,3.6,2.7,1.45,0.4964368265922607,0.207
STU_0077,average,2023-12-18,16,0,1,5.57,68.9,5097.0,6.7,2.1,3.1,1.69,0.3768777861669339,0.418
STU_0175,average,2023-09-15,3,0,1,4.5,58.3,3859.0,7.3,2.7,3.5,0.91,0.28461418566568975,0.53
STU_0354,high_performer,2023-11-21,12,0,1,5.1,116.6,5487.0,5.2,,3.4,,0.650369569850491,0.5
STU_0193,high_performer,2023-12-28,17,0,0,7.96,99.0,8198.0,2.5,6.3,,1.51,0.6610949807356719,0.261
STU_0290,average,2023-11-14,11,0,0,6.31,69.0,5330.0,7.9,1.5,4.2,,0.39295338072810826,0.516
STU_0481,high_performer,2023-10-24,8,0,1,5.31,88.6,7593.0,4.1,4.0,1.9,1.16,0.5941523524139152,0.343
STU_0080,average,2023-12-17,16,1,1,6.64,45.9,7413.0,7.3,1.4,4.2,1.05,0.5741851627232457,0.404
STU_0416,struggling,2023-10-26,8,0,1,3.24,,4696.0,10.0,,4.1,1.2,0.43681704318559483,0.616
STU_0487,average,2023-12-21,16,0,1,5.14,58.0,5286.0,8.3,3.3,4.6,1.55,0.3826705510202665,0.476
STU_0301,struggling,2023-10-01,5,1,0,4.76,4.9,9083.0,8.5,1.0,4.5,0.0,0.30791471920360847,0.416
STU_0089,struggling,2023-12-15,16,0,1,3.87,,9005.0,8.9,1.0,4.8,0.0,0.2594638433162171,0.551
STU_0330,average,2023-12-19,16,0,1,4.56,72.5,6806.0,7.4,4.9,4.1,1.23,0.45227477793968573,0.536
STU_0374,average,2023-12-14,15,0,1,3.78,63.8,6322.0,7.9,2.4,,0.0,0.4669562873114499,0.564
STU_0425,burnout_risk,2023-11-19,12,1,1,3.76,44.2,,10.0,,4.7,0.0,0.3134394966944042,0.743
STU_0338,average,2023-10-07,6,1,0,6.14,46.9,11736.0,4.0,3.5,2.0,1.26,0.3773602422605569,0.38
STU_0342,average,2023-12-06,14,0,1,3.79,61.6,4676.0,10.0,1.5,3.9,0.85,0.228195915583707,0.653
STU_0036,average,2023-11-11,11,1,0,7.28,45.3,8432.0,6.6,3.9,2.8,1.92,0.6007680641801767,0.39
STU_0283,average,2023-11-29,13,0,0,6.6,59.9,,3.6,6.8,2.9,1.71,0.3512620262673204,0.31
STU_0254,average,2023-12-21,16,0,1,5.27,75.3,4179.0,,1.4,3.0,0.72,0.32433019445049505,0.485
STU_0070,high_performer,2023-09-30,5,1,0,8.14,45.8,9156.0,4.8,,4.4,0.75,0.5268646838540259,0.27
STU_0467,average,2023-10-04,5,0,0,6.87,59.7,2845.0,5.0,,3.2,2.2,0.3643803825510338,0.316
STU_0306,high_performer,2023-11-25,13,1,0,,,6901.0,2.1,,1.9,2.06,0.6077742008623775,0.165
STU_0331,struggling,2023-11-30,13,0,0,6.27,31.6,9524.0,7.6,2.7,3.1,0.64,0.28872408124178073,0.332
STU_0376,struggling,2023-09-12,2,0,0,6.28,49.1,6356.0,6.4,2.3,2.1,1.58,0.45536995574928757,0.458
STU_0474,burnout_risk,2023-12-20,16,0,1,,97.4,7111.0,,1.0,4.4,0.7,0.38521884443730176,0.754
STU_0285,high_performer,2023-09-27,4,0,0,6.94,96.3,7688.0,4.3,4.0,2.3,2.02,0.49460876953253924,0.23
STU_0409,average,2023-09-22,4,0,0,6.75,58.1,2832.0,3.9,5.2,3.8,0.79,0.5154233103042348,0.293
STU_0254,average,2023-09-07,1,0,0,5.57,34.5,5835.0,5.6,3.5,4.6,1.0,0.2586050054476332,0.352
STU_0202,average,2023-09-22,4,0,0,8.26,55.9,5877.0,6.3,3.5,3.0,,0.695976383904318,0.272
STU_0210,high_performer,2023-12-17,16,1,1,6.21,71.2,4340.0,4.5,4.8,5.0,1.17,0.6804374990513565,0.323
STU_0196,average,2023-11-13,11,0,0,6.05,52.9,5777.0,4.7,5.9,3.6,1.48,0.2775335772096042,0.3
STU_0142,struggling,2023-09-01,1,0,0,4.44,12.1,7287.0,7.5,1.7,3.9,0.77,0.3654077233639935,0.498
STU_0306,high_performer,2023-12-01,14,0,1,5.04,106.5,5207.0,6.1,3.9,4.7,1.17,0.7543115183743362,0.516
STU_0199,average,2023-09-14,2,0,0,5.38,65.6,7658.0,5.6,4.2,4.7,0.0,0.6536509409156073,0.401
STU_0298,average,2023-09-27,4,0,0,6.47,53.5,2356.0,5.4,2.9,4.3,0.81,0.6761521949990384,0.284
STU_0152,struggling,2023-09-02,1,1,0,6.87,23.0,7870.0,7.5,3.5,2.5,0.0,0.38660462070657364,0.324
STU_0298,average,2023-11-29,13,0,0,5.72,50.9,8196.0,5.6,3.1,3.5,1.49,0.34377435512521015,0.294
STU_0163,average,2023-11-29,13,0,0,6.53,,9920.0,6.8,4.7,3.2,1.43,0.48012110170903977,0.395
STU_0122,high_performer,2023-09-29,5,0,0,8.44,110.8,3800.0,1.0,5.9,2.3,1.28,0.6367491637680556,0.104
STU_0422,average,2023-09-12,2,0,0,7.63,62.1,4746.0,4.6,4.1,3.4,,0.5298201111951327,0.228
STU_0036,average,2023-10-27,9,0,0,7.15,58.2,6215.0,6.6,2.8,3.2,0.75,0.26441812811277243,0.4
STU_0453,burnout_risk,2023-11-26,13,1,0,5.34,55.5,7579.0,7.9,1.0,5.0,1.32,0.3069430148295469,0.446
STU_0416,struggling,2023-12-27,17,0,0,5.34,55.9,7865.0,7.4,1.0,2.5,0.48,0.38551159483967257,0.555
STU_0477,struggling,2023-12-16,16,1,1,,,,9.9,1.0,5.2,0.53,0.1760503965580469,0.499
STU_0093,high_performer,2023-11-21,12,0,1,5.74,110.7,6691.0,6.6,4.1,3.7,0.55,0.6714032976862931,0.546
STU_0193,high_performer,2023-10-29,9,1,0,,96.4,4080.0,2.2,5.4,1.2,1.94,0.7281121419694043,0.299
STU_0417,average,2023-10-27,9,0,0,5.77,55.6,5370.0,2.9,5.7,2.0,1.18,0.807930635736897,0.263
STU_0186,average,2023-11-26,13,1,0,8.04,23.9,7546.0,4.9,3.2,3.7,0.8,0.38520239377012067,0.211
STU_0234,average,2023-09-14,2,0,0,,62.1,,6.5,,2.3,1.74,0.36767054162779667,0.429
STU_0410,struggling,2023-11-03,10,0,0,6.38,44.5,4501.0,7.5,,4.7,1.33,0.48818788496791904,0.422
STU_0199,average,2023-10-26,8,0,1,4.58,99.2,6163.0,8.8,4.1,4.2,0.55,0.4742412416403219,0.546
STU_0375,burnout_risk,2023-10-12,6,0,0,3.46,79.5,9886.0,7.6,1.0,3.4,0.0,0.5669350500556086,0.68
STU_0068,average,2023-12-10,15,1,1,3.37,23.9,10776.0,6.4,4.0,,0.61,0.4751588667525818,0.558
STU_0274,average,2023-11-19,12,1,1,5.04,42.9,9140.0,8.6,2.2,2.9,1.75,0.4216026416219538,0.539
STU_0408,struggling,2023-09-08,2,0,0,5.66,28.4,4463.0,9.1,,4.4,0.01,0.30580188384566265,0.48
STU_0309,high_performer,2023-09-29,5,0,0,7.82,83.7,5055.0,5.8,4.3,3.7,0.47,0.7176387258994658,0.295
STU_0370,average,2023-09-04,1,0,0,6.15,31.1,4824.0,3.8,4.2,3.9,0.27,0.5494108759433165,0.212
STU_0172,average,2023-09-16,3,1,1,5.11,25.1,8835.0,7.5,2.2,4.6,1.58,0.31768673754364374,0.481
STU_0486,struggling,2023-11-07,10,0,0,6.62,26.9,8561.0,6.0,3.2,4.3,1.38,0.38434479836588187,0.331
STU_0261,struggling,2023-11-16,11,0,0,5.64,21.7,5645.0,6.1,,3.3,1.13,0.14377417680034799,0.309
STU_0496,struggling,2023-10-15,7,1,1,4.52,35.4,6445.0,9.5,1.0,2.9,0.22,0.28569278859304764,0.592
STU_0028,average,2023-09-23,4,1,0,7.42,37.8,9412.0,5.7,4.8,3.2,0.36,0.5577790258086806,0.305
STU_0115,struggling,2023-10-19,7,0,1,4.45,37.0,,9.4,1.0,3.7,1.75,0.4982857673339737,0.55
STU_0291,struggling,2023-12-01,14,0,1,4.36,73.2,4597.0,9.0,1.1,4.2,0.0,0.3708913898772595,0.635
STU_0270,high_performer,2023-12-07,14,0,1,5.64,95.7,7249.0,3.8,5.2,2.1,1.0,0.5967187482696374,0.319
STU_0260,struggling,2023-12-20,16,0,1,5.12,66.9,6069.0,,1.6,5.1,0.17,0.31484440477684716,0.655
STU_0054,average,2023-10-15,7,1,1,5.56,25.1,10749.0,7.9,2.2,4.3,0.25,0.27194341268141725,0.454
STU_0500,burnout_risk,2023-11-01,9,0,0,5.53,73.3,4430.0,,1.0,2.7,0.39,0.4512884766612563,0.339
STU_0193,high_performer,2023-10-03,5,0,0,7.37,99.0,5653.0,3.3,3.3,3.5,1.48,0.6367144014258922,0.22
STU_0231,high_performer,2023-10-06,6,0,0,,92.6,5621.0,4.0,4.6,2.0,1.57,0.8336055493641112,0.304
STU_0463,average,2023-12-24,17,1,0,5.78,43.6,9124.0,2.7,3.7,1.9,1.44,0.4155401806976792,0.348
STU_0352,high_performer,2023-11-09,10,0,0,7.83,90.7,,1.8,5.9,0.8,1.72,0.5661996353188902,0.17
STU_0150,average,2023-12-03,14,1,1,4.3,14.6,8847.0,9.6,2.0,3.1,0.55,0.1910528354645892,0.46
STU_0375,burnout_risk,2023-11-01,9,0,0,3.48,65.6,7056.0,8.0,2.4,3.3,0.4,0.5871816687822955,0.646
STU_0310,struggling,2023-10-28,9,1,0,5.78,57.4,,5.9,1.2,3.7,,0.570947472839372,0.431
STU_0141,struggling,2023-09-01,1,0,0,6.1,35.2,5228.0,8.4,1.0,4.0,0.21,0.4287309196965916,0.39
STU_0115,struggling,2023-11-19,12,1,1,4.9,1.3,11014.0,9.8,1.6,4.9,0.0,0.4606844356108077,0.562
STU_0207,high_performer,2023-09-15,3,0,1,5.77,106.0,8861.0,6.2,6.1,3.1,2.11,0.5607140351330067,0.485
STU_0153,struggling,2023-12-18,16,0,1,4.59,49.0,5492.0,10.0,1.0,3.3,0.36,0.37478026240421625,0.678
STU_0289,struggling,2023-12-10,15,1,1,4.0,36.4,7983.0,9.0,1.0,3.8,0.0,0.3906632232256494,0.594
STU_0253,average,2023-11-24,13,0,0,7.19,47.9,,5.2,3.8,2.2,0.68,0.5063810137468958,0.245
STU_0326,average,2023-12-04,14,0,1,4.49,72.5,,6.8,,4.0,1.91,0.6225917321827452,0.431
STU_0192,high_performer,2023-12-01,14,0,1,3.96,92.0,4524.0,4.9,4.5,,1.49,0.4832969404365794,0.468
STU_0149,average,2023-12-20,16,0,1,5.87,64.0,3427.0,8.3,,4.2,0.77,0.52189565844115,0.558
STU_0154,average,2023-09-20,3,0,1,6.14,96.9,,6.7,3.3,2.6,1.23,0.49233044210994403,0.468
STU_0088,average,2023-10-30,9,0,0,6.68,59.7,6612.0,5.3,4.8,2.8,1.9,0.42770378875334153,0.267
STU_0279,struggling,2023-11-28,13,0,0,7.01,36.8,4101.0,5.6,2.0,3.7,0.64,0.2747178001741955,0.273
STU_0289,struggling,2023-12-13,15,0,1,4.71,,5056.0,7.9,1.0,3.2,2.0,0.3342001503415233,0.669
STU_0047,average,2023-10-07,6,1,0,6.16,41.5,8744.0,4.3,5.1,2.5,1.78,0.5143124320481629,0.333
STU_0451,struggling,2023-09-08,2,0,0,5.97,11.5,8517.0,6.7,,3.1,1.5,0.16577578572059795,0.355
STU_0388,average,2023-10-04,5,0,0,5.78,57.8,7862.0,6.9,1.0,3.3,2.24,0.46602677273321264,0.464
STU_0254,average,2023-12-15,16,0,1,4.85,80.5,5461.0,9.3,1.0,5.1,0.0,0.4003137276455433,0.659
STU_0337,high_performer,2023-12-12,15,0,1,5.71,105.9,6610.0,6.2,5.8,3.8,0.11,0.7019219160031143,0.481
STU_0013,high_performer,2023-12-08,15,0,1,6.51,106.6,5103.0,5.3,5.2,2.8,0.78,0.542152065275018,0.325
STU_0010,average,2023-11-23,12,0,1,4.86,,4654.0,6.1,4.3,3.0,,0.7935729360729378,0.458
STU_0128,average,2023-10-23,8,0,1,4.12,61.5,6097.0,,3.9,4.3,0.81,0.5229973316253986,0.519
STU_0315,average,2023-11-16,11,0,0,7.31,51.2,6681.0,4.3,3.2,3.5,1.32,0.5545546655608624,0.206
STU_0012,average,2023-12-29,18,0,0,5.57,23.2,,4.7,4.1,4.7,0.02,0.4362232347317082,0.282
STU_0052,average,2023-12-15,16,0,1,5.09,80.2,1548.0,,3.6,3.0,0.57,0.27740416011249397,0.497
STU_0391,average,2023-11-13,11,0,0,4.75,45.8,7497.0,4.4,4.1,3.3,0.72,0.40475530903511964,0.363
STU_0022,struggling,2023-12-03,14,1,1,4.5,0.0,5368.0,8.5,1.0,2.6,,0.3630276524524716,0.498
STU_0345,average,2023-11-17,12,0,1,5.58,48.8,4020.0,9.6,1.0,4.6,0.03,0.32794726542142993,0.54
STU_0261,struggling,2023-09-25,4,0,0,5.5,46.7,8180.0,6.8,1.5,4.1,1.06,0.41197108038275765,0.383
STU_0387,struggling,2023-10-05,5,0,0,7.6,27.2,8157.0,6.3,1.6,4.3,1.96,0.5017873083246736,0.337
STU_0303,average,2023-10-28,9,1,0,5.82,34.1,,7.7,3.8,3.5,1.45,0.4191272348940242,0.457
STU_0311,high_performer,2023-12-26,17,0,0,6.42,90.7,7092.0,2.5,8.2,1.7,0.65,0.6315697877956064,0.286
STU_0233,struggling,2023-11-26,13,1,0,4.74,0.0,7575.0,5.2,3.5,4.2,0.83,0.2200238407499458,0.324
STU_0495,high_performer,2023-09-18,3,0,1,6.22,115.6,3565.0,6.3,4.3,3.3,3.03,0.4320222298593096,0.451
STU_0274,average,2023-11-21,12,0,1,4.52,74.5,3607.0,8.9,,5.3,0.0,0.4422121796284039,0.531
STU_0066,high_performer,2023-10-04,5,0,0,6.71,96.1,4801.0,2.6,6.0,0.9,2.16,0.7305639750252511,0.344
STU_0202,average,2023-12-19,16,0,1,4.96,69.5,8549.0,7.6,4.2,3.3,0.61,0.5412592635531079,0.558
STU_0236,average,2023-11-21,12,0,1,4.74,44.5,7133.0,6.8,3.7,2.0,2.76,0.3161076989200502,0.448
STU_0170,struggling,2023-10-02,5,0,0,6.22,40.7,7642.0,5.1,1.3,2.8,2.68,0.49637168816553606,0.385
STU_0008,high_performer,2023-10-18,7,0,1,7.6,127.6,7780.0,6.0,6.0,3.3,1.25,0.5580855827898276,0.425
STU_0011,high_performer,2023-09-20,3,0,1,5.81,138.1,6342.0,7.0,,3.0,0.28,0.6589793516701092,0.43
STU_0258,struggling,2023-10-06,6,0,0,6.7,34.7,3571.0,7.1,1.4,2.8,,0.4394903361055919,0.438
STU_0157,burnout_risk,2023-12-08,15,0,1,3.67,78.8,6194.0,10.0,1.0,2.8,0.0,0.5487626818041348,0.668
STU_0429,average,2023-09-19,3,0,1,4.81,69.9,,8.3,2.4,4.0,0.29,0.4088189993891087,0.506
STU_0277,struggling,2023-11-17,12,0,1,3.98,28.0,6709.0,10.0,1.0,4.0,1.01,0.30532896310945146,0.605
STU_0366,high_performer,2023-12-28,17,0,0,7.55,93.1,4601.0,3.5,6.1,3.2,0.67,0.5083967370545396,0.261
STU_0468,high_performer,2023-09-05,1,0,0,7.24,85.3,4552.0,4.7,,4.2,0.33,0.503973589797235,0.317
STU_0310,struggling,2023-10-09,6,0,0,5.87,25.7,9287.0,6.8,,3.8,1.87,0.35810633526220387,0.388
STU_0164,struggling,2023-10-04,5,0,0,,9.7,3080.0,7.3,2.2,3.8,1.31,0.31819319234910187,0.403
STU_0156,struggling,2023-10-05,5,0,0,5.06,26.3,9251.0,7.5,1.7,3.5,1.38,0.30971823460186,0.488
STU_0302,high_performer,2023-11-04,10,1,0,,46.8,9274.0,4.8,,0.9,1.78,0.5408358306528163,0.32
STU_0214,average,2023-10-20,8,0,1,5.19,55.7,7370.0,6.2,4.4,3.4,1.37,0.42889012914848196,0.494
STU_0281,average,2023-09-22,4,0,0,4.96,74.1,2407.0,4.2,2.6,2.7,1.99,0.49600702859061746,0.463
STU_0284,average,2023-11-20,12,0,1,5.61,57.0,4033.0,64.0,4.4,2.9,0.18,0.5128395663744264,0.505
STU_0396,average,2023-09-14,2,0,0,6.39,51.1,,3.3,3.5,,,0.3231988885123418,0.207
STU_0395,average,2023-11-16,11,0,0,7.38,46.5,6432.0,5.5,4.7,4.4,,0.5501491208815743,0.285
STU_0483,average,2023-12-27,17,0,0,7.33,30.1,7357.0,5.1,4.0,1.9,1.22,0.3477082918275005,0.234
STU_0468,high_performer,2023-10-12,6,0,0,5.72,102.9,9241.0,5.5,6.3,2.3,1.33,0.5889680737346022,0.485
STU_0039,struggling,2023-12-04,14,0,1,4.36,,6172.0,10.0,1.0,5.8,1.39,0.39765159670060735,0.701
STU_0237,burnout_risk,2023-10-23,8,0,1,,71.3,6160.0,10.0,1.0,5.8,,0.3229791882416576,0.663
STU_0393,struggling,2023-12-18,16,0,1,3.12,31.0,,9.2,1.0,4.5,0.13,0.410927420562431,0.662
STU_0344,burnout_risk,2023-11-09,10,0,0,4.86,49.5,5482.0,,1.0,,0.35,0.264230629735145,0.599
STU_0466,average,2023-09-08,2,0,0,7.9,66.6,,4.2,4.4,2.5,1.06,0.574020552622095,0.214
STU_0499,average,2023-09-01,1,0,0,6.85,29.6,6778.0,4.0,3.7,2.0,2.51,0.4209165298819237,0.3
STU_0317,average,2023-11-26,13,1,0,6.92,39.6,6685.0,3.6,5.3,0.7,1.62,0.4229396483843688,0.254
STU_0032,struggling,2023-12-18,16,0,1,4.55,56.6,5599.0,10.0,1.0,5.1,0.0,0.22078520183205544,0.615
STU_0005,high_performer,2023-09-05,1,0,0,6.38,91.9,3389.0,3.9,4.9,2.8,0.96,0.5438808752350296,0.319
STU_0453,burnout_risk,2023-10-30,9,0,0,5.07,49.3,8210.0,,,2.1,2.29,0.4697628545825436,0.5
STU_0492,average,2023-09-10,2,1,0,5.46,25.1,7329.0,4.8,5.5,2.9,0.0,0.35628413910198287,0.327
STU_0365,high_performer,2023-09-27,4,0,0,6.62,80.7,4861.0,4.5,4.1,3.6,1.88,0.5218958909130315,0.336
STU_0165,average,2023-12-27,17,0,0,4.91,46.4,6050.0,,3.1,2.5,0.46,0.34700933259728217,0.291
STU_0078,struggling,2023-12-27,17,0,0,7.0,25.6,5317.0,8.0,1.2,5.0,0.93,0.4579826396183101,0.376
STU_0034,average,2023-09-29,5,0,0,6.05,24.1,6328.0,7.8,,3.2,1.15,0.3507314772533222,0.421
STU_0238,burnout_risk,2023-11-08,10,0,0,5.85,52.7,5623.0,8.9,1.0,3.1,0.34,0.3705725482492617,0.447
STU_0228,struggling,2023-09-21,3,0,1,4.9,10.7,5701.0,10.0,1.0,3.8,0.39,0.3671353671376486,0.6
STU_0413,struggling,2023-11-22,12,0,1,2.91,89.2,4065.0,8.5,1.8,5.1,0.0,0.4933422040403207,0.644
STU_0412,average,2023-12-09,15,1,1,,37.3,9948.0,7.5,1.5,3.2,0.83,0.32379972253096495,0.504
STU_0167,struggling,2023-11-21,12,0,1,,67.0,6439.0,10.0,1.0,5.6,1.8,0.360693024741163,0.708
STU_0004,high_performer,2023-10-07,6,1,0,8.01,60.8,11424.0,3.0,6.0,2.3,0.28,0.5585958413042207,0.198
STU_0180,struggling,2023-12-13,15,0,1,,40.5,5473.0,7.7,1.0,3.9,,0.6852904290124707,0.372
STU_0238,burnout_risk,2023-12-17,16,1,1,4.51,43.9,5490.0,10.0,1.0,4.8,0.06,0.35737704712437024,0.574
STU_0231,high_performer,2023-12-04,14,0,1,4.88,114.0,6229.0,55.0,4.1,4.4,,0.6568356458168417,0.529
STU_0080,average,2023-09-15,3,0,1,5.34,33.3,7861.0,9.0,1.0,4.5,0.0,0.45244656913400566,0.473
STU_0424,average,2023-10-24,8,0,1,5.44,73.7,6006.0,5.9,3.0,2.4,0.0,0.3482721403040017,0.375
STU_0368,struggling,2023-10-31,9,0,0,6.45,30.1,3055.0,7.3,1.0,2.9,0.0,0.24547156398606712,0.321
STU_0377,average,2023-10-23,8,0,1,,89.4,8906.0,7.4,2.4,4.1,0.17,0.5788688656214166,0.443
STU_0477,struggling,2023-10-15,7,1,1,3.76,0.0,5982.0,8.9,1.0,4.7,0.0,0.3448108865669778,0.584
STU_0486,struggling,2023-10-07,6,1,0,6.52,0.0,7948.0,6.6,1.4,,1.45,0.3409871097815077,0.323
STU_0388,average,2023-11-13,11,0,0,7.04,31.7,9398.0,4.5,,2.9,0.88,0.5217994272606661,0.219
STU_0061,average,2023-10-17,7,0,1,4.66,87.1,7397.0,8.8,2.9,4.1,0.74,0.5306224102601421,0.646
STU_0317,average,2023-10-26,8,0,1,,91.4,6940.0,9.9,2.4,3.9,1.0,0.587541809690876,0.646
STU_0112,struggling,2023-12-04,14,0,1,4.88,26.8,3931.0,10.0,1.0,4.1,0.0,0.25753374372853916,0.526
STU_0339,average,2023-11-02,9,0,0,6.45,55.3,8764.0,4.0,3.0,2.5,0.75,0.39368659810514917,0.344
STU_0051,average,2023-09-01,1,0,0,7.32,78.2,8876.0,4.4,4.2,3.0,1.47,0.5800762673472872,0.327
STU_0041,struggling,2023-09-10,2,1,0,5.36,6.2,6775.0,8.0,1.8,3.7,0.89,0.26981916182603166,0.402
STU_0073,average,2023-11-04,10,1,0,7.18,29.4,5613.0,4.5,3.8,2.3,2.79,0.5507309050453917,0.223
STU_0167,struggling,2023-11-28,13,0,0,4.76,48.7,8731.0,5.5,1.8,3.4,0.9,0.5392444854937253,0.492
STU_0411,average,2023-12-02,14,1,1,7.05,39.1,8617.0,8.2,2.7,4.3,0.83,0.5304705543514628,0.406
STU_0032,struggling,2023-09-02,1,1,0,6.04,0.3,10293.0,7.5,1.8,4.1,,0.4076146174622325,0.385
STU_0063,average,2023-09-19,3,0,1,3.37,81.6,7857.0,7.6,2.7,3.6,1.89,0.44971670724145213,0.522
STU_0213,average,2023-10-29,9,1,0,7.55,47.1,10577.0,4.7,5.1,,0.0,0.39570973572861146,0.236
STU_0073,average,2023-09-26,4,0,0,7.15,63.1,5771.0,3.2,5.2,2.6,,0.5464257303055072,0.157
STU_0326,average,2023-10-27,9,0,0,6.89,54.3,7528.0,5.8,5.3,2.8,1.04,0.5265243932148413,0.228
STU_0052,average,2023-09-02,1,1,0,,38.7,9854.0,6.7,4.3,3.8,0.72,0.31131370314516377,0.425
STU_0377,average,2023-12-04,14,0,1,5.71,62.6,3005.0,8.5,4.7,3.8,1.52,0.5434084360339806,0.489
STU_0299,average,2023-10-24,8,0,1,5.98,60.1,5026.0,7.8,4.5,4.0,1.75,0.35180322309127304,0.412
STU_0465,burnout_risk,2023-12-17,16,1,1,3.63,56.6,5145.0,10.0,1.0,4.6,0.87,0.36373025901083916,0.634
STU_0473,struggling,2023-11-29,13,0,0,-1.0,38.8,5999.0,7.3,1.0,,,0.38316984270630705,0.563
STU_0166,average,2023-12-04,14,0,1,5.03,58.0,9239.0,9.7,1.0,4.6,1.23,0.34538984380130977,0.587
STU_0105,average,2023-10-03,5,0,0,6.95,64.5,5401.0,5.4,4.4,2.6,0.78,0.6557119956923414,0.356
STU_0399,burnout_risk,2023-12-01,14,0,1,3.18,,,10.0,1.0,4.8,0.15,0.2946089482252524,0.721
STU_0145,average,2023-11-04,10,1,0,5.77,34.7,5453.0,3.5,4.7,4.1,3.46,0.4961423779176996,0.368
STU_0187,struggling,2023-12-11,15,0,1,4.21,33.3,,9.0,,3.7,0.0,0.3627863916198854,0.546
STU_0453,burnout_risk,2023-10-07,6,1,0,5.25,47.6,10095.0,7.5,1.0,3.2,0.0,0.5063608671724429,0.498
STU_0496,struggling,2023-10-01,5,1,0,5.36,0.9,7086.0,7.4,1.0,3.1,1.09,0.39143515282078833,0.403
STU_0176,average,2023-11-16,11,0,0,7.81,52.4,6941.0,4.2,3.6,1.0,2.69,0.4631657488156415,0.246
STU_0078,struggling,2023-12-22,17,0,0,5.49,36.1,11005.0,7.0,1.1,4.0,0.0,0.28596882180838423,0.435
STU_0410,struggling,2023-12-14,15,0,1,4.49,49.1,5176.0,10.0,,5.6,0.0,0.3046053718649645,0.575
STU_0476,average,2023-11-19,12,1,1,4.32,16.0,10981.0,6.1,,2.5,1.13,0.5177838772182376,0.416
STU_0181,average,2023-09-27,4,0,0,,48.3,,4.7,3.9,3.7,1.1,0.6655650272273086,0.259
STU_0485,average,2023-10-20,8,0,1,6.53,71.1,7817.0,4.3,4.4,2.5,2.02,0.5550539075904536,0.306
STU_0008,high_performer,2023-10-22,8,1,1,5.48,87.1,8489.0,5.3,5.2,2.9,0.16,0.5598134789009322,0.408
STU_0450,average,2023-09-01,1,0,0,8.39,54.8,11951.0,3.5,3.7,3.0,2.31,0.5364278868512203,0.258
STU_0363,average,2023-09-18,3,0,1,5.22,43.9,2847.0,6.7,2.7,3.6,0.17,0.528138235035725,0.466
STU_0317,average,2023-10-07,6,1,0,7.01,28.3,8760.0,5.0,4.2,2.6,0.55,0.5080164518486543,0.272
